cliente,estado,fechaHora,fecha,idMesa,discoteca
Maria Torres,Confirmado,2023-11-27 00:00:00,2023-11-28,104,Forum
Tatiana Garcia,Confirmado,2023-11-27 00:00:00,2023-11-30,104,Forum
Carlos Pedregal,Confirmado,2023-11-27 00:00:00,2023-11-28,105,Forum
Carlos Pedregal,Confirmado,2023-11-27 00:00:00,2023-12-01,107,Forum
Maria Sanchez,Confirmado,2023-11-27 00:00:00,2023-12-02,109,Forum
Carla Fernandez,Confirmado,2023-11-27 00:00:00,2023-11-28,110,Forum
Belen Diaz,Confirmado,2023-11-27 00:00:00,2023-12-01,110,Forum
Pedro Sanchez,Confirmado,2023-11-27 00:00:00,2023-12-01,111,Forum
Carla Gonzales,Confirmado,2023-11-27 00:00:00,2023-11-28,112,Forum
Rodrigo Alonso,Confirmado,2023-11-27 00:00:00,2023-11-28,113,Forum
Carlos Pedregal,Confirmado,2023-11-27 00:00:00,2023-11-29,114,Forum
Tatiana Fernandez,Confirmado,2023-11-27 00:00:00,2023-11-29,116,Forum
Rodrigo Lopez,Cancelado,2023-11-27 00:00:00,2023-12-01,116,Forum
Rodrigo Sanchez,Confirmado,2023-11-27 00:00:00,2023-11-29,117,Forum
Maria Pedregal,Confirmado,2023-11-27 00:00:00,2023-11-28,122,Forum
Facundo Perez,Confirmado,2023-11-27 00:00:00,2023-11-29,122,Forum
Belen Castillo,Confirmado,2023-11-27 00:00:00,2023-11-29,123,Forum
Facundo Perez,Confirmado,2023-11-27 00:00:00,2023-11-30,123,Forum
Julio Garcia,Confirmado,2023-11-27 00:00:00,2023-11-28,127,Forum
Tatiana Fernandez,Confirmado,2023-11-27 00:00:00,2023-11-30,127,Forum
Belen Alonso,Confirmado,2023-11-27 00:00:00,2023-12-02,127,Forum
Belen Pedregal,Confirmado,2023-11-28 00:00:00,2023-11-30,1,Malegria
Bruno Diaz,Confirmado,2023-11-28 00:00:00,2023-12-01,1,Malegria
Rodrigo Martines,Confirmado,2023-11-28 00:00:00,2023-12-01,3,Malegria
Carlos Pedregal,Confirmado,2023-11-28 00:00:00,2023-12-02,4,Malegria
Carla Alonso,Cancelado,2023-11-28 00:00:00,2023-11-30,8,Malegria
Pedro Sanchez,Confirmado,2023-11-28 00:00:00,2023-11-30,9,Malegria
Pedro Garcia,Confirmado,2023-11-28 00:00:00,2023-11-30,10,Malegria
Pedro Jimenez,Confirmado,2023-11-28 00:00:00,2023-12-02,10,Malegria
Bruno Diaz,Confirmado,2023-11-28 00:00:00,2023-12-02,11,Malegria
Enrique Garcia,Confirmado,2023-11-28 00:00:00,2023-12-01,13,Malegria
Rodrigo Garcia,Confirmado,2023-11-28 00:00:00,2023-12-02,13,Malegria
Maria Fernandez,Confirmado,2023-11-28 00:00:00,2023-11-30,19,Pacha
Carla Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,20,Pacha
Maria Sanchez,Confirmado,2023-11-28 00:00:00,2023-11-29,21,Pacha
Juan Diaz,Confirmado,2023-11-28 00:00:00,2023-11-30,21,Pacha
Juan Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-02,26,Pacha
Maria Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-29,27,Pacha
Maria Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,27,Pacha
Fausto Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-30,28,Pacha
Enrique Gonzales,Confirmado,2023-11-28 00:00:00,2023-12-01,28,Pacha
Rodrigo Lopez,Confirmado,2023-11-28 00:00:00,2023-12-02,28,Pacha
Belen Pedregal,Confirmado,2023-11-28 00:00:00,2023-12-01,29,Pacha
Maria Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,30,Pacha
Belen Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,31,Pacha
Alejandro Pedregal,Confirmado,2023-11-28 00:00:00,2023-12-01,31,Pacha
Rodrigo Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-02,31,Pacha
Belen Alonso,Confirmado,2023-11-28 00:00:00,2023-11-30,32,Pacha
Alejandro Torres,Confirmado,2023-11-28 00:00:00,2023-12-02,32,Pacha
Bruno Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,60,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-11-28 00:00:00,2023-12-01,60,Zouk Boulevard
Enrique Garcia,Confirmado,2023-11-28 00:00:00,2023-12-02,68,Zouk Boulevard
Maria Torres,Confirmado,2023-11-28 00:00:00,2023-11-29,69,Zouk Boulevard
Bruno Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,70,Zouk Boulevard
Enrique Diaz,Confirmado,2023-11-28 00:00:00,2023-11-30,75,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-11-28 00:00:00,2023-12-01,75,Zouk Boulevard
Bruno Diaz,Confirmado,2023-11-28 00:00:00,2023-12-02,75,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-01,77,Zouk Boulevard
Julio Fernandez,Confirmado,2023-11-28 00:00:00,2023-12-02,102,Forum
Enrique Gonzales,Confirmado,2023-11-28 00:00:00,2023-11-30,105,Forum
Alejandro Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-30,106,Forum
Rodrigo Sanchez,Confirmado,2023-11-28 00:00:00,2023-12-01,106,Forum
Tatiana Pedregal,Confirmado,2023-11-28 00:00:00,2023-11-29,107,Forum
Maria Jimenez,Confirmado,2023-11-28 00:00:00,2023-12-02,107,Forum
Pedro Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-29,112,Forum
Rodrigo Diaz,Confirmado,2023-11-28 00:00:00,2023-12-01,113,Forum
Rodrigo Gonzales,Confirmado,2023-11-28 00:00:00,2023-11-29,115,Forum
Belen Pedregal,Cancelado,2023-11-28 00:00:00,2023-12-01,115,Forum
Pedro Alonso,Confirmado,2023-11-28 00:00:00,2023-12-02,120,Forum
Julio Ramirez,Confirmado,2023-11-28 00:00:00,2023-11-29,121,Forum
Alejandro Pedregal,Confirmado,2023-11-28 00:00:00,2023-11-30,121,Forum
Julio Lopez,Confirmado,2023-11-28 00:00:00,2023-12-02,123,Forum
Pedro Jimenez,Confirmado,2023-11-28 00:00:00,2023-11-29,124,Forum
Belen Alonso,Confirmado,2023-11-28 00:00:00,2023-12-01,124,Forum
Belen Garcia,Confirmado,2023-11-28 00:00:00,2023-12-02,124,Forum
Belen Castillo,Confirmado,2023-11-28 00:00:00,2023-11-30,125,Forum
Maria Pedregal,Confirmado,2023-11-28 00:00:00,2023-11-29,127,Forum
Carla Diaz,Confirmado,2023-11-29 00:00:00,2023-12-01,2,Malegria
Rodrigo Gonzales,Confirmado,2023-11-29 00:00:00,2023-11-30,3,Malegria
Maria Lopez,Cancelado,2023-11-29 00:00:00,2023-12-01,4,Malegria
Belen Pedregal,Confirmado,2023-11-29 00:00:00,2023-12-01,8,Malegria
Carlos Torres,Confirmado,2023-11-29 00:00:00,2023-12-01,9,Malegria
Carlos Torres,Confirmado,2023-11-29 00:00:00,2023-12-01,11,Malegria
Facundo Sanchez,Confirmado,2023-11-29 00:00:00,2023-12-02,12,Malegria
Alejandro Jimenez,Confirmado,2023-11-29 00:00:00,2023-11-30,13,Malegria
Tatiana Martines,Confirmado,2023-11-29 00:00:00,2023-11-30,14,Malegria
Tatiana Sanchez,Confirmado,2023-11-29 00:00:00,2023-12-01,15,Malegria
Carla Alonso,Confirmado,2023-11-29 00:00:00,2023-11-30,17,Pacha
Facundo Sanchez,Confirmado,2023-11-29 00:00:00,2023-12-01,17,Pacha
Maria Jimenez,Confirmado,2023-11-29 00:00:00,2023-12-01,19,Pacha
Carla Alonso,Confirmado,2023-11-29 00:00:00,2023-12-01,59,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-11-29 00:00:00,2023-12-01,61,Zouk Boulevard
Tatiana Martines,Confirmado,2023-11-29 00:00:00,2023-12-02,65,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-11-29 00:00:00,2023-12-01,67,Zouk Boulevard
Tatiana Martines,Confirmado,2023-11-29 00:00:00,2023-12-01,68,Zouk Boulevard
Maria Castillo,Confirmado,2023-11-29 00:00:00,2023-11-30,69,Zouk Boulevard
Maria Jimenez,Confirmado,2023-11-29 00:00:00,2023-12-01,71,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-11-29 00:00:00,2023-12-01,73,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-11-29 00:00:00,2023-11-30,76,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-11-29 00:00:00,2023-12-02,76,Zouk Boulevard
Belen Diaz,Confirmado,2023-11-29 00:00:00,2023-11-30,103,Forum
Rodrigo Lopez,Confirmado,2023-11-29 00:00:00,2023-12-01,105,Forum
Bruno Alonso,Confirmado,2023-11-29 00:00:00,2023-12-02,106,Forum
Tatiana Pedregal,Confirmado,2023-11-29 00:00:00,2023-11-30,107,Forum
Enrique Gonzales,Confirmado,2023-11-29 00:00:00,2023-11-30,109,Forum
Facundo Perez,Confirmado,2023-11-29 00:00:00,2023-11-30,111,Forum
Pedro Alonso,Confirmado,2023-11-29 00:00:00,2023-12-02,111,Forum
Facundo Sanchez,Cancelado,2023-11-29 00:00:00,2023-11-30,113,Forum
Juan Garcia,Confirmado,2023-11-29 00:00:00,2023-12-02,113,Forum
Maria Pedregal,Confirmado,2023-11-29 00:00:00,2023-11-30,114,Forum
Carlos Pedregal,Confirmado,2023-11-29 00:00:00,2023-12-02,115,Forum
Julio Ramirez,Confirmado,2023-11-29 00:00:00,2023-11-30,117,Forum
Maria Torres,Confirmado,2023-11-29 00:00:00,2023-12-02,117,Forum
Tatiana Garcia,Confirmado,2023-11-29 00:00:00,2023-12-01,119,Forum
Belen Diaz,Cancelado,2023-11-29 00:00:00,2023-12-01,120,Forum
Facundo Sanchez,Confirmado,2023-11-29 00:00:00,2023-12-01,122,Forum
Belen Diaz,Confirmado,2023-11-29 00:00:00,2023-11-30,126,Forum
Julio Lopez,Confirmado,2023-11-29 00:00:00,2023-12-01,127,Forum
Carla Diaz,Confirmado,2023-11-29 00:00:00,2023-12-01,128,Forum
Rodrigo Lopez,Confirmado,2023-11-29 00:00:00,2023-12-02,128,Forum
Carlos Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-02,3,Malegria
Rodrigo Garcia,Confirmado,2023-11-30 00:00:00,2023-12-02,7,Malegria
Bruno Jimenez,Confirmado,2023-11-30 00:00:00,2023-12-02,8,Malegria
Rodrigo Fernandez,Confirmado,2023-11-30 00:00:00,2023-12-01,16,Pacha
Carla Alonso,Confirmado,2023-11-30 00:00:00,2023-12-02,16,Pacha
Bruno Diaz,Confirmado,2023-11-30 00:00:00,2023-12-02,17,Pacha
Rodrigo Lopez,Confirmado,2023-11-30 00:00:00,2023-12-01,18,Pacha
Pedro Gonzales,Confirmado,2023-11-30 00:00:00,2023-12-02,25,Pacha
Pedro Sanchez,Confirmado,2023-11-30 00:00:00,2023-12-01,26,Pacha
Belen Diaz,Confirmado,2023-11-30 00:00:00,2023-12-02,29,Pacha
Rodrigo Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-02,58,Zouk Boulevard
Facundo Perez,Confirmado,2023-11-30 00:00:00,2023-12-01,69,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-11-30 00:00:00,2023-12-01,70,Zouk Boulevard
Facundo Perez,Confirmado,2023-11-30 00:00:00,2023-12-02,71,Zouk Boulevard
Juan Diaz,Confirmado,2023-11-30 00:00:00,2023-12-02,74,Zouk Boulevard
Juan Diaz,Cancelado,2023-11-30 00:00:00,2023-12-02,77,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-11-30 00:00:00,2023-12-02,103,Forum
Carlos Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-01,109,Forum
Enrique Diaz,Confirmado,2023-11-30 00:00:00,2023-12-01,114,Forum
Belen Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-01,118,Forum
Facundo Sanchez,Cancelado,2023-11-30 00:00:00,2023-12-01,121,Forum
Rodrigo Sanchez,Confirmado,2023-11-30 00:00:00,2023-12-02,121,Forum
Maria Jimenez,Confirmado,2023-11-30 00:00:00,2023-12-01,123,Forum
Facundo Sanchez,Confirmado,2023-11-30 00:00:00,2023-12-01,125,Forum
Alejandro Pedregal,Confirmado,2023-11-30 00:00:00,2023-12-02,125,Forum
Bruno Castillo,Confirmado,2023-12-01 00:00:00,2023-12-02,27,Pacha
Rodrigo Garcia,Confirmado,2023-12-01 00:00:00,2023-12-02,60,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-12-01 00:00:00,2023-12-02,105,Forum
Carla Sanchez,Confirmado,2023-12-01 00:00:00,2023-12-02,110,Forum
Belen Alonso,Confirmado,2023-12-01 00:00:00,2023-12-02,119,Forum
Belen Alonso,Confirmado,2023-12-03 00:00:00,2023-12-06,1,Malegria
Carlos Lopez,Confirmado,2023-12-03 00:00:00,2023-12-09,2,Malegria
Fausto Garcia,Confirmado,2023-12-03 00:00:00,2023-12-06,3,Malegria
Alejandro Torres,Confirmado,2023-12-03 00:00:00,2023-12-09,3,Malegria
Rodrigo Lopez,Confirmado,2023-12-03 00:00:00,2023-12-08,4,Malegria
Maria Castillo,Confirmado,2023-12-03 00:00:00,2023-12-08,7,Malegria
Alejandro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,8,Malegria
Enrique Diaz,Confirmado,2023-12-03 00:00:00,2023-12-04,10,Malegria
Carla Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,10,Malegria
Belen Castillo,Confirmado,2023-12-03 00:00:00,2023-12-07,11,Malegria
Carlos Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-06,12,Malegria
Carla Torres,Confirmado,2023-12-03 00:00:00,2023-12-09,16,Pacha
Carla Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-04,17,Pacha
Carlos Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-09,17,Pacha
Belen Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-06,18,Pacha
Carlos Lopez,Confirmado,2023-12-03 00:00:00,2023-12-03,19,Pacha
Tatiana Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,21,Pacha
Belen Martines,Confirmado,2023-12-03 00:00:00,2023-12-03,25,Pacha
Maria Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-07,25,Pacha
Bruno Alonso,Confirmado,2023-12-03 00:00:00,2023-12-04,27,Pacha
Enrique Perez,Confirmado,2023-12-03 00:00:00,2023-12-04,28,Pacha
Carla Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,28,Pacha
Pedro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-08,28,Pacha
Carla Diaz,Confirmado,2023-12-03 00:00:00,2023-12-09,28,Pacha
Belen Castillo,Confirmado,2023-12-03 00:00:00,2023-12-04,30,Pacha
Facundo Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,30,Pacha
Rodrigo Sanchez,Cancelado,2023-12-03 00:00:00,2023-12-04,31,Pacha
Tatiana Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-09,31,Pacha
Belen Garcia,Confirmado,2023-12-03 00:00:00,2023-12-07,32,Pacha
Maria Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-08,58,Zouk Boulevard
Bruno Diaz,Confirmado,2023-12-03 00:00:00,2023-12-04,59,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-06,59,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-04,60,Zouk Boulevard
Belen Martines,Confirmado,2023-12-03 00:00:00,2023-12-06,61,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-07,65,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-04,66,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-12-03 00:00:00,2023-12-07,66,Zouk Boulevard
Belen Garcia,Confirmado,2023-12-03 00:00:00,2023-12-09,66,Zouk Boulevard
Carlos Lopez,Confirmado,2023-12-03 00:00:00,2023-12-06,67,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-12-03 00:00:00,2023-12-04,68,Zouk Boulevard
Enrique Gonzales,Cancelado,2023-12-03 00:00:00,2023-12-04,69,Zouk Boulevard
Maria Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-06,69,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,70,Zouk Boulevard
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-08,70,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-12-03 00:00:00,2023-12-09,70,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-12-03 00:00:00,2023-12-08,71,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-12-03 00:00:00,2023-12-04,72,Zouk Boulevard
Rodrigo Gonzales,Cancelado,2023-12-03 00:00:00,2023-12-05,72,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-06,73,Zouk Boulevard
Tatiana Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-05,75,Zouk Boulevard
Maria Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-05,76,Zouk Boulevard
Carla Alonso,Confirmado,2023-12-03 00:00:00,2023-12-06,76,Zouk Boulevard
Tatiana Martines,Confirmado,2023-12-03 00:00:00,2023-12-04,77,Zouk Boulevard
Enrique Perez,Confirmado,2023-12-03 00:00:00,2023-12-08,77,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-04,102,Forum
Carla Diaz,Confirmado,2023-12-03 00:00:00,2023-12-05,102,Forum
Facundo Perez,Confirmado,2023-12-03 00:00:00,2023-12-04,103,Forum
Tatiana Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-06,105,Forum
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-08,105,Forum
Enrique Lopez,Cancelado,2023-12-03 00:00:00,2023-12-08,106,Forum
Rodrigo Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-06,107,Forum
Enrique Martines,Confirmado,2023-12-03 00:00:00,2023-12-07,109,Forum
Facundo Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,109,Forum
Rodrigo Alonso,Confirmado,2023-12-03 00:00:00,2023-12-08,110,Forum
Bruno Alonso,Confirmado,2023-12-03 00:00:00,2023-12-04,111,Forum
Carla Alonso,Confirmado,2023-12-03 00:00:00,2023-12-04,112,Forum
Maria Torres,Confirmado,2023-12-03 00:00:00,2023-12-09,112,Forum
Fausto Garcia,Confirmado,2023-12-03 00:00:00,2023-12-04,113,Forum
Belen Diaz,Confirmado,2023-12-03 00:00:00,2023-12-05,113,Forum
Julio Ramirez,Confirmado,2023-12-03 00:00:00,2023-12-09,113,Forum
Rodrigo Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-04,115,Forum
Pedro Pedregal,Confirmado,2023-12-03 00:00:00,2023-12-08,115,Forum
Belen Diaz,Confirmado,2023-12-03 00:00:00,2023-12-05,116,Forum
Belen Diaz,Confirmado,2023-12-03 00:00:00,2023-12-04,118,Forum
Pedro Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,118,Forum
Belen Castillo,Confirmado,2023-12-03 00:00:00,2023-12-05,119,Forum
Julio Fernandez,Confirmado,2023-12-03 00:00:00,2023-12-07,119,Forum
Bruno Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-07,120,Forum
Carla Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-04,121,Forum
Enrique Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-07,122,Forum
Maria Diaz,Cancelado,2023-12-03 00:00:00,2023-12-04,124,Forum
Bruno Martines,Confirmado,2023-12-03 00:00:00,2023-12-05,125,Forum
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-07,125,Forum
Pedro Sanchez,Confirmado,2023-12-03 00:00:00,2023-12-09,126,Forum
Rodrigo Lopez,Confirmado,2023-12-03 00:00:00,2023-12-04,127,Forum
Bruno Gonzales,Confirmado,2023-12-03 00:00:00,2023-12-05,127,Forum
Rodrigo Martines,Confirmado,2023-12-03 00:00:00,2023-12-08,127,Forum
Bruno Diaz,Confirmado,2023-12-04 00:00:00,2023-12-08,1,Malegria
Bruno Martines,Confirmado,2023-12-04 00:00:00,2023-12-06,2,Malegria
Bruno Diaz,Confirmado,2023-12-04 00:00:00,2023-12-07,2,Malegria
Belen Diaz,Confirmado,2023-12-04 00:00:00,2023-12-05,3,Malegria
Enrique Garcia,Cancelado,2023-12-04 00:00:00,2023-12-09,10,Malegria
Maria Lopez,Confirmado,2023-12-04 00:00:00,2023-12-05,13,Malegria
Rodrigo Sanchez,Confirmado,2023-12-04 00:00:00,2023-12-05,14,Malegria
Julio Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-08,14,Malegria
Julio Lopez,Confirmado,2023-12-04 00:00:00,2023-12-09,14,Malegria
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-08,15,Malegria
Facundo Sanchez,Confirmado,2023-12-04 00:00:00,2023-12-06,17,Pacha
Fausto Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-05,18,Pacha
Alejandro Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-07,18,Pacha
Maria Castillo,Confirmado,2023-12-04 00:00:00,2023-12-09,18,Pacha
Fausto Garcia,Confirmado,2023-12-04 00:00:00,2023-12-05,20,Pacha
Julio Ramirez,Confirmado,2023-12-04 00:00:00,2023-12-07,20,Pacha
Maria Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-08,21,Pacha
Bruno Diaz,Confirmado,2023-12-04 00:00:00,2023-12-08,25,Pacha
Alejandro Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-08,26,Pacha
Pedro Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-05,27,Pacha
Maria Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-09,58,Zouk Boulevard
Pedro Alonso,Confirmado,2023-12-04 00:00:00,2023-12-05,59,Zouk Boulevard
Julio Lopez,Confirmado,2023-12-04 00:00:00,2023-12-09,59,Zouk Boulevard
Pedro Sanchez,Confirmado,2023-12-04 00:00:00,2023-12-09,60,Zouk Boulevard
Belen Castillo,Confirmado,2023-12-04 00:00:00,2023-12-09,65,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-12-04 00:00:00,2023-12-05,68,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-06,68,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-12-04 00:00:00,2023-12-05,69,Zouk Boulevard
Enrique Lopez,Confirmado,2023-12-04 00:00:00,2023-12-07,69,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-09,69,Zouk Boulevard
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-07,70,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-12-04 00:00:00,2023-12-09,72,Zouk Boulevard
Juan Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-07,73,Zouk Boulevard
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-08,75,Zouk Boulevard
Bruno Alonso,Confirmado,2023-12-04 00:00:00,2023-12-07,103,Forum
Enrique Diaz,Confirmado,2023-12-04 00:00:00,2023-12-09,104,Forum
Enrique Perez,Confirmado,2023-12-04 00:00:00,2023-12-09,105,Forum
Tatiana Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-05,106,Forum
Carlos Perez,Confirmado,2023-12-04 00:00:00,2023-12-05,108,Forum
Enrique Gonzales,Confirmado,2023-12-04 00:00:00,2023-12-06,110,Forum
Pedro Jimenez,Confirmado,2023-12-04 00:00:00,2023-12-06,111,Forum
Carla Gonzales,Confirmado,2023-12-04 00:00:00,2023-12-08,113,Forum
Julio Ramirez,Confirmado,2023-12-04 00:00:00,2023-12-09,116,Forum
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-08,117,Forum
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-06,120,Forum
Facundo Perez,Confirmado,2023-12-04 00:00:00,2023-12-06,121,Forum
Tatiana Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-07,121,Forum
Maria Pedregal,Confirmado,2023-12-04 00:00:00,2023-12-08,121,Forum
Tatiana Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-05,123,Forum
Tatiana Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-06,124,Forum
Juan Fernandez,Confirmado,2023-12-04 00:00:00,2023-12-08,124,Forum
Juan Garcia,Confirmado,2023-12-04 00:00:00,2023-12-09,124,Forum
Pedro Gonzales,Confirmado,2023-12-04 00:00:00,2023-12-05,126,Forum
Enrique Diaz,Confirmado,2023-12-04 00:00:00,2023-12-06,126,Forum
Belen Diaz,Confirmado,2023-12-04 00:00:00,2023-12-05,128,Forum
Bruno Martines,Confirmado,2023-12-05 00:00:00,2023-12-07,1,Malegria
Belen Diaz,Confirmado,2023-12-05 00:00:00,2023-12-09,1,Malegria
Carla Torres,Confirmado,2023-12-05 00:00:00,2023-12-06,7,Malegria
Rodrigo Martines,Confirmado,2023-12-05 00:00:00,2023-12-06,8,Malegria
Carlos Torres,Confirmado,2023-12-05 00:00:00,2023-12-08,9,Malegria
Bruno Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-06,15,Malegria
Maria Lopez,Confirmado,2023-12-05 00:00:00,2023-12-08,19,Pacha
Rodrigo Lopez,Cancelado,2023-12-05 00:00:00,2023-12-09,19,Pacha
Juan Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-06,20,Pacha
Tatiana Martines,Confirmado,2023-12-05 00:00:00,2023-12-07,21,Pacha
Bruno Alonso,Confirmado,2023-12-05 00:00:00,2023-12-09,21,Pacha
Tatiana Pedregal,Confirmado,2023-12-05 00:00:00,2023-12-06,26,Pacha
Facundo Ramirez,Confirmado,2023-12-05 00:00:00,2023-12-08,29,Pacha
Belen Diaz,Confirmado,2023-12-05 00:00:00,2023-12-09,29,Pacha
Rodrigo Alonso,Confirmado,2023-12-05 00:00:00,2023-12-08,31,Pacha
Julio Garcia,Confirmado,2023-12-05 00:00:00,2023-12-08,61,Zouk Boulevard
Enrique Diaz,Confirmado,2023-12-05 00:00:00,2023-12-06,66,Zouk Boulevard
Juan Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-08,66,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-12-05 00:00:00,2023-12-07,67,Zouk Boulevard
Belen Castillo,Confirmado,2023-12-05 00:00:00,2023-12-07,71,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-12-05 00:00:00,2023-12-07,72,Zouk Boulevard
Carlos Perez,Confirmado,2023-12-05 00:00:00,2023-12-08,72,Zouk Boulevard
Belen Castillo,Confirmado,2023-12-05 00:00:00,2023-12-08,74,Zouk Boulevard
Maria Jimenez,Confirmado,2023-12-05 00:00:00,2023-12-06,102,Forum
Tatiana Fernandez,Confirmado,2023-12-05 00:00:00,2023-12-08,102,Forum
Rodrigo Garcia,Confirmado,2023-12-05 00:00:00,2023-12-09,102,Forum
Alejandro Pedregal,Cancelado,2023-12-05 00:00:00,2023-12-06,103,Forum
Maria Diaz,Confirmado,2023-12-05 00:00:00,2023-12-08,103,Forum
Juan Diaz,Confirmado,2023-12-05 00:00:00,2023-12-08,104,Forum
Belen Alonso,Confirmado,2023-12-05 00:00:00,2023-12-06,106,Forum
Carlos Torres,Confirmado,2023-12-05 00:00:00,2023-12-07,107,Forum
Carlos Perez,Confirmado,2023-12-05 00:00:00,2023-12-06,108,Forum
